Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/dom_prefix,std::regex,1024,57.25,7.19,53.09,69.97,53.88,48.32,66.18,0
NonMatch/dom_prefix,std::regex,128,55.31,0.27,54.96,55.59,55.30,54.97,55.65,0
NonMatch/dom_prefix,std::regex,16,53.09,0.03,53.06,53.13,53.09,53.06,53.12,0
NonMatch/dom_prefix,std::regex,2048,55.01,3.87,53.09,61.92,53.13,50.20,59.82,0
NonMatch/dom_prefix,std::regex,256,53.94,1.85,53.08,57.24,53.12,51.65,56.23,0
NonMatch/dom_prefix,std::regex,32,58.69,3.30,53.14,61.53,60.09,54.59,62.79,0
NonMatch/dom_prefix,std::regex,4096,54.58,2.80,53.09,59.55,53.26,51.10,58.05,0
NonMatch/dom_prefix,std::regex,512,57.68,5.01,52.83,64.84,56.68,51.46,63.90,0
NonMatch/dom_prefix,std::regex,64,54.01,1.58,53.07,56.80,53.43,52.06,55.97,0
NonMatch/dom_prefix,std::regex,8192,53.55,0.33,53.09,53.86,53.56,53.14,53.95,0
NonMatch/dom_suffix,CTRE-SIMD,1024,23.58,0.60,22.60,24.22,23.75,22.84,24.32,0
NonMatch/dom_suffix,CTRE-SIMD,128,4.33,0.03,4.31,4.38,4.32,4.29,4.36,0
NonMatch/dom_suffix,CTRE-SIMD,16,19.30,0.43,19.01,19.97,19.01,18.77,19.84,0
NonMatch/dom_suffix,CTRE-SIMD,16384,332.18,1.57,330.18,334.00,332.61,330.24,334.12,0
NonMatch/dom_suffix,CTRE-SIMD,2048,44.81,0.68,43.91,45.66,44.80,43.96,45.65,0
NonMatch/dom_suffix,CTRE-SIMD,256,6.79,0.05,6.72,6.84,6.80,6.72,6.85,0
NonMatch/dom_suffix,CTRE-SIMD,32,4.07,0.23,3.97,4.48,3.97,3.79,4.36,0
NonMatch/dom_suffix,CTRE-SIMD,32768,783.92,10.07,777.97,801.79,779.92,771.41,796.42,0
NonMatch/dom_suffix,CTRE-SIMD,4096,84.22,0.94,83.24,85.24,84.29,83.05,85.39,0
NonMatch/dom_suffix,CTRE-SIMD,512,11.89,0.43,11.47,12.52,11.89,11.35,12.43,0
NonMatch/dom_suffix,CTRE-SIMD,64,3.45,0.01,3.44,3.46,3.45,3.44,3.46,0
NonMatch/dom_suffix,CTRE-SIMD,8192,164.52,1.04,163.57,166.03,164.13,163.22,165.81,0
NonMatch/dom_suffix,Hyperscan,1024,103.91,0.42,103.61,104.64,103.76,103.40,104.43,0
NonMatch/dom_suffix,Hyperscan,128,81.44,0.91,80.72,82.78,80.96,80.31,82.58,0
NonMatch/dom_suffix,Hyperscan,16,33.01,8.53,28.61,48.23,29.57,22.41,43.60,0
NonMatch/dom_suffix,Hyperscan,16384,463.12,1.68,461.66,465.25,462.34,461.03,465.21,0
NonMatch/dom_suffix,Hyperscan,2048,128.32,0.75,127.39,129.39,128.10,127.38,129.26,0
NonMatch/dom_suffix,Hyperscan,256,83.54,0.69,82.38,84.06,83.89,82.68,84.40,0
NonMatch/dom_suffix,Hyperscan,32,56.65,1.03,55.62,57.89,56.09,55.37,57.93,0
NonMatch/dom_suffix,Hyperscan,32768,1151.65,6.99,1143.24,1159.61,1149.75,1142.97,1160.33,0
NonMatch/dom_suffix,Hyperscan,4096,178.73,5.02,175.03,187.53,177.40,172.50,184.96,0
NonMatch/dom_suffix,Hyperscan,512,86.86,0.58,86.08,87.62,86.97,86.14,87.58,0
NonMatch/dom_suffix,Hyperscan,64,116.21,0.79,115.61,117.17,115.65,115.23,117.19,0
NonMatch/dom_suffix,Hyperscan,8192,271.87,1.12,270.55,272.88,272.57,270.48,273.26,0
NonMatch/dom_suffix,PCRE2,1024,50.20,1.06,48.53,51.12,50.30,48.88,51.51,0
NonMatch/dom_suffix,PCRE2,128,19.03,0.33,18.71,19.48,19.00,18.62,19.44,0
